node,pit_size,pit_growth_rate,cs_size,cache_hit_ratio,satisfaction_ratio,unsatisfied_ratio,in_interests_rate,out_interests_rate,in_data_rate,nack_rate,topology,raw_score,norm_score,anom_30,anom_50
c2,3,0.0,287,0.13333333333333333,1.0,0.0,14.216060313123604,6.942727129665016,6.281515022077872,0.0,dfn,0.12317214900935791,61.766633412891636,False,False
c2,3,0.0,287,0.16279069767441862,1.0,0.0,15.481844408122502,6.917419841927075,7.576221731634416,0.0,dfn,0.1377058231771109,65.51493124761032,False,False
c2,3,0.0,287,0.14893617021276595,1.0,0.0,14.210356904680232,6.278994911370335,6.609468327758247,0.0,dfn,0.18847043429114307,78.60734543845915,False,False
c2,3,0.0,288,0.15384615384615385,1.0,0.0,13.429400495184577,6.8784734243628325,6.8784734243628325,0.0,dfn,0.18010472271300798,76.44979200549591,False,False
c2,3,0.0,288,0.15555555555555556,1.0,0.0,14.85886554212571,6.60394024094476,7.264334265039236,0.0,dfn,0.20977437050835662,84.10172332750963,False,False
c2,3,0.0,288,0.15555555555555556,1.0,0.0,14.821602254728008,6.91674771887307,7.904854535854938,0.0,dfn,0.17278379914354014,74.5616939480575,False,False
c2,3,0.0,288,0.15,1.0,0.0,13.18627559250057,6.263480906437771,7.252451575875313,0.0,dfn,0.1782607614842734,75.97422637761727,False,False
c2,3,0.0,288,0.15555555555555556,1.0,0.0,14.85134790833616,7.879612883915501,8.224937000194302,0.0,dfn,0.09717913860144922,55.06292287794936,False,False
c2,3,0.0,288,0.15555555555555556,1.0,0.0,14.816429378806381,6.585079723913948,6.585079723913948,0.0,dfn,0.21551549873063858,85.58238528786711,False,False
c2,2,-0.19874923765908206,288,0.15555555555555556,1.0,0.0,14.810645892267361,6.911634749724769,7.899011142542593,0.0,dfn,-0.006424633476414976,28.498741413182298,True,True
c2,3,0.19870723347972596,288,0.14285714285714285,1.0,0.0,13.865742635970113,7.263008047412916,6.272597859129337,0.0,dfn,0.03915489452214982,40.09821774329093,False,True
c2,3,0.0,288,0.15555555555555556,1.0,0.0,14.849059312092578,6.92956101230987,6.92956101230987,0.0,dfn,0.21099757818992249,84.41719391335761,False,False
c2,3,0.0,288,0.15555555555555556,1.0,0.0,14.817522213935387,7.2441219712573,8.224937000194302,0.0,dfn,0.14535908627966282,67.4887411173456,False,False
c2,3,0.0,288,0.15,1.0,0.0,13.239299005596251,6.619649502798126,7.612596928217845,0.0,dfn,0.15720478595718906,70.54379862995421,False,False
c2,3,0.0,288,0.15555555555555556,1.0,0.0,14.905109107054786,7.618166876939113,7.618166876939113,0.0,dfn,0.13891191148131227,65.82598667151325,False,False
c2,3,0.0,288,0.15555555555555556,1.0,0.0,14.910156367779882,7.289409779803497,7.620746587976384,0.0,dfn,0.16817674786706566,73.37351536879896,False,False
c2,3,0.0,288,0.15,1.0,0.0,13.250640502835306,5.962788226275888,6.625320251417653,0.0,dfn,0.1965681000889158,80.69576869783099,False,False
c2,3,0.0,288,0.15555555555555556,1.0,0.0,14.89034748114882,7.279725435228313,8.224937000194302,0.0,dfn,0.1411861222500747,66.41251552869376,False,False
c2,3,0.0,288,0.15555555555555556,1.0,0.0,14.882414046617674,7.606567179382367,8.224937000194302,0.0,dfn,0.11507255622647661,59.6777131756719,False,False
c2,3,0.0,288,0.15,1.0,0.0,13.242494237032039,5.9591224066644175,5.9591224066644175,0.0,dfn,0.1926242216812623,79.67862528831373,False,False
c2,3,0.0,289,0.14,1.0,0.0,15.544010126411878,7.879612883915501,7.916791878427104,0.0,dfn,0.060046389016882196,45.48622511670443,False,True
c2,3,0.0,289,0.1590909090909091,1.0,0.0,14.828005027023217,6.590224456454763,6.919735679277501,0.0,dfn,0.2028237257887709,82.30912179732479,False,False
c2,3,0.0,289,0.15384615384615385,1.0,0.0,13.19306031834195,6.596530159170975,7.256183175088072,0.0,dfn,0.17890224902142843,76.13966880592298,False,False
c2,3,0.0,290,0.15217391304347827,1.0,0.0,15.22405002755222,7.2810674044814965,7.942982623070724,0.0,dfn,0.13176858017587267,63.98369043204849,False,False
c2,3,0.0,290,0.15555555555555556,1.0,0.0,15.477989968945224,6.91569764569893,6.91569764569893,0.0,dfn,0.17590791300376613,75.36741651225822,False,False
c2,3,0.0,290,0.15,1.0,0.0,12.482282549604754,5.584179035349496,5.912660155075937,0.0,dfn,0.13918513878695155,65.8964531830294,False,False
c2,3,0.0,290,0.15555555555555556,1.0,0.0,14.787926348239893,6.572411710328841,7.558273466878167,0.0,dfn,0.19524014233822445,80.35328261316573,False,False
c2,3,0.0,290,0.15217391304347827,1.0,0.0,14.82319388441137,6.588086170849498,7.246894787934448,0.0,dfn,0.20252169564033679,82.23122690726959,False,False
c2,3,0.0,290,0.1590909090909091,1.0,0.0,14.75950856740274,6.559781585512329,7.215759744063562,0.0,dfn,0.19669886109359735,80.72949253015696,False,False
c2,3,0.0,290,0.15,1.0,0.0,13.20079732815862,6.60039866407931,6.60039866407931,0.0,dfn,0.18956117618437152,78.88865252085517,False,False
c2,3,0.0,290,0.14285714285714285,1.0,0.0,15.504269776933143,7.587195848286432,6.927439687565872,0.0,dfn,0.09820633738941043,55.327841916886086,False,False
c2,3,0.0,290,0.15555555555555556,1.0,0.0,14.84883392107218,6.599481742698746,6.599481742698746,0.0,dfn,0.21318198762082874,84.98056261458885,False,False
c2,3,0.0,290,0.15789473684210525,1.0,0.0,13.140673538362883,6.241819930722369,6.241819930722369,0.0,dfn,0.19705816052915986,80.82215741866275,False,False
c2,3,0.0,290,0.14893617021276595,1.0,0.0,14.801516596282713,7.236297002627104,7.565219593655609,0.0,dfn,0.16099731334138073,71.52190795167121,False,False
c2,3,0.0,290,0.16279069767441862,1.0,0.0,14.763915154076217,6.889827071902235,7.217914075326151,0.0,dfn,0.17976599518648823,76.36243270188425,False,False
c2,3,0.0,290,0.15217391304347827,1.0,0.0,14.800469931365289,6.5779866361623505,6.906885967970467,0.0,dfn,0.20754730776576402,83.52735415151943,False,False
c2,3,0.0,290,0.14634146341463414,1.0,0.0,13.87358848624285,6.276147172347956,6.276147172347956,0.0,dfn,0.1729156483781536,74.5956984396201,False,False
c2,3,0.0,290,0.15555555555555556,1.0,0.0,14.192159195099944,6.601004276790671,6.9310544906302045,0.0,dfn,0.19935976003875328,81.41574995133011,False,False
c2,3,0.0,290,0.15555555555555556,1.0,0.0,14.852735131174406,6.931276394548056,7.5913979559335845,0.0,dfn,0.19017718182903715,79.0475230581621,False,False
c2,3,0.0,290,0.15789473684210525,1.0,0.0,13.209834589753726,6.2746714301330195,6.604917294876863,0.0,dfn,0.19847576069587852,81.18776267264582,False,False
c2,3,0.0,291,0.14583333333333334,1.0,0.0,15.544010126411878,7.591876560048113,7.261794970480803,0.0,dfn,0.10552714288134091,57.21590952161361,False,False
c2,3,0.0,291,0.15217391304347827,1.0,0.0,14.85911577034279,6.604051453485685,6.604051453485685,0.0,dfn,0.20203616274895192,82.10600586099758,False,False
c2,3,0.0,292,0.15,1.0,0.0,13.474590865410528,6.901619711551734,6.901619711551734,0.0,dfn,0.17716138675244875,75.69069284856748,False,False
c2,3,0.0,292,0.15555555555555556,1.0,0.0,14.864102465855504,7.266894538862691,7.266894538862691,0.0,dfn,0.18450102739588303,77.58361812085954,False,False
c2,3,0.0,292,0.15555555555555556,1.0,0.0,14.8724980740115,6.609999144005111,6.940499101205367,0.0,dfn,0.21598204231289264,85.7027089086515,False,False
c2,3,0.0,292,0.15555555555555556,1.0,0.0,14.836491967523248,7.253396073011365,7.253396073011365,0.0,dfn,0.18619248166617175,78.0198515402736,False,False
c2,3,0.0,292,0.14634146341463414,1.0,0.0,13.146962000021036,5.916132900009466,5.916132900009466,0.0,dfn,0.17530080109590573,75.21083970838887,False,False
c2,3,0.0,292,0.12280701754385964,1.0,0.0,15.544010126411878,7.879612883915501,8.224937000194302,0.0,dfn,0.03744876683565601,39.6581999859624,False,True
c2,3,0.0,292,0.16279069767441862,1.0,0.0,14.82304251841516,7.246820786780745,7.576221731634416,0.0,dfn,0.15016722529606302,68.72878110009043,False,False
c2,3,0.0,292,0.15,1.0,0.0,13.160474882575661,5.922213697159048,6.25122556922344,0.0,dfn,0.19847853817912614,81.18847899766611,False,False
c2,3,0.0,292,0.14893617021276595,1.0,0.0,15.544010126411878,7.281392731846164,7.612365128748262,0.0,dfn,0.12697909201961366,62.74846058732356,False,False
c2,3,0.0,292,0.15217391304347827,1.0,0.0,14.871200532190697,6.60942245875142,6.60942245875142,0.0,dfn,0.20126648815032122,81.90750343152337,False,False
c2,3,0.0,292,0.15384615384615385,1.0,0.0,13.231836327477364,6.285122255551748,6.615918163738682,0.0,dfn,0.19737888444403284,80.9048735124588,False,False
c2,3,0.0,292,0.15555555555555556,1.0,0.0,14.887726690451741,6.947605788877478,7.278444159776407,0.0,dfn,0.20398377685119146,82.60830401616673,False,False
c2,3,0.0,292,0.15217391304347827,1.0,0.0,14.890638189589591,6.948964488475142,6.948964488475142,0.0,dfn,0.20007439893276668,81.60005843300638,False,False
c2,3,0.0,292,0.14634146341463414,1.0,0.0,13.198101189181912,6.269098064861408,6.929003124320504,0.0,dfn,0.17621668217437914,75.44704942546915,False,False
c2,3,0.0,292,0.16279069767441862,1.0,0.0,14.89323536011512,6.61921571560672,6.950176501387056,0.0,dfn,0.18718143459364278,78.27490680530101,False,False
c2,3,0.0,292,0.15555555555555556,1.0,0.0,14.885234839388316,6.6156599286170295,6.94644292504788,0.0,dfn,0.21563093024441315,85.61215557775701,False,False
c2,2,-0.19874923765908206,292,0.15,1.0,0.0,13.23855411159704,5.957349350218667,5.957349350218667,0.0,dfn,0.018376720473055608,34.73943620610522,False,True
c2,3,0.19870723347972596,293,0.15217391304347827,1.0,0.0,15.240266108298655,6.957512788571125,7.288822921360227,0.0,dfn,0.07287147113957837,48.793869625293524,False,True
c2,3,0.0,293,0.14893617021276595,1.0,0.0,15.544010126411878,7.879612883915501,7.608801729513715,0.0,dfn,0.09074428164450943,53.40334525703791,False,False
c2,2,-0.19874923765908206,293,0.15555555555555556,1.0,0.0,13.547220820690638,6.277980380320052,6.608400400336897,0.0,dfn,0.020973250407961497,35.40909257932875,False,True
c2,3,0.19870723347972596,294,0.14634146341463414,1.0,0.0,14.888662581217654,7.609760874844579,8.224937000194302,0.0,dfn,0.013643145265242018,33.51862655418024,False,True
c2,3,0.0,294,0.15555555555555556,1.0,0.0,14.91480662456051,7.291683238674028,6.960243091461572,0.0,dfn,0.1847655136868933,77.65183028665214,False,False
c2,3,0.0,294,0.15555555555555556,1.0,0.0,14.82680805510828,6.589692468937014,6.589692468937014,0.0,dfn,0.2153409068067122,85.53735727066656,False,False
c2,3,0.0,294,0.15,1.0,0.0,13.24712106941359,6.292382507971455,6.954738561442134,0.0,dfn,0.19022775529725827,79.0605661757688,False,False
c2,3,0.0,294,0.15555555555555556,1.0,0.0,14.8805488740054,6.613577277335734,7.274935005069307,0.0,dfn,0.2089310883797963,83.88423719564403,False,False
c2,3,0.0,294,0.15555555555555556,1.0,0.0,14.894788181217276,6.619905858318789,6.619905858318789,0.0,dfn,0.2117382308865023,84.608211467957,False,False
c2,3,0.0,294,0.14285714285714285,1.0,0.0,13.167228742743623,5.9252529342346305,6.254433652803221,0.0,dfn,0.16556851345449808,72.70084035983547,False,False
c2,3,0.0,294,0.16279069767441862,1.0,0.0,14.78524432616249,6.571219700516662,6.571219700516662,0.0,dfn,0.18461690897029975,77.61350448334824,False,False
c2,3,0.0,294,0.14893617021276595,1.0,0.0,15.544010126411878,7.879612883915501,7.557066530770897,0.0,dfn,0.09125012267738575,53.53380386140438,False,False
c2,3,0.0,294,0.15,1.0,0.0,12.863802348666436,5.937139545538355,6.596821717264839,0.0,dfn,0.18796272549611914,78.47640513010421,False,False
c2,3,0.0,294,0.15555555555555556,1.0,0.0,14.827535986429838,6.590015993968818,6.590015993968818,0.0,dfn,0.2153409068067122,85.53735727066656,False,False
c2,3,0.0,294,0.14893617021276595,1.0,0.0,14.847231882087904,7.258646697909642,7.588585184178262,0.0,dfn,0.1587609690077128,70.94514501293878,False,False
c2,3,0.0,294,0.15789473684210525,1.0,0.0,13.178703215603583,6.589351607801792,6.589351607801792,0.0,dfn,0.19170663424694867,79.44197549463428,False,False
c2,3,0.0,294,0.15217391304347827,1.0,0.0,14.822217383957684,6.917034779180253,7.905182604777432,0.0,dfn,0.16152978286879444,71.65923416069597,False,False
c2,3,0.0,294,0.1590909090909091,1.0,0.0,14.810572774217755,7.240724467395347,6.911600627968285,0.0,dfn,0.17934464207521572,76.25376390028562,False,False
c2,3,0.0,294,0.15555555555555556,1.0,0.0,14.800319029099073,7.235711525337324,7.235711525337324,0.0,dfn,0.18811975133703512,78.51690277802906,False,False
c2,3,0.0,294,0.14285714285714285,1.0,0.0,13.189088666945835,6.264817116799272,6.264817116799272,0.0,dfn,0.1623048084305072,71.85911662684244,False,False
c2,3,0.0,295,0.1590909090909091,1.0,0.0,15.104648948256726,7.552324474128363,7.8806864077861185,0.0,dfn,0.11908707586334011,60.713075265712305,False,False
c2,3,0.0,295,0.14893617021276595,1.0,0.0,15.402715465964913,7.2097817074729385,6.554347006793581,0.0,dfn,0.15108010588185128,68.96421697704568,False,False
c2,3,0.0,295,0.14893617021276595,1.0,0.0,13.157686983889727,6.5788434919448635,6.907785666542107,0.0,dfn,0.18428657965313638,77.52831111448802,False,False
c2,3,0.0,296,0.15384615384615385,1.0,0.0,15.20256592873632,6.940301837031798,7.270792400699979,0.0,dfn,0.18234555747095227,77.02771304419657,False,False
c2,3,0.0,296,0.15555555555555556,1.0,0.0,14.785720411227027,6.571431293878678,6.242859729184745,0.0,dfn,0.1989423384410594,81.30809510419778,False,False
c2,3,0.0,296,0.15555555555555556,1.0,0.0,14.828874784981316,6.5906110155472515,6.920141566324614,0.0,dfn,0.2182134609029806,86.27820147667231,False,False
c2,3,0.0,296,0.14285714285714285,1.0,0.0,13.208041848359793,5.943618831761906,6.273819877970901,0.0,dfn,0.16657311146902215,72.95993056091882,False,False
c2,3,0.0,296,0.16279069767441862,1.0,0.0,14.833616270828868,6.922354259720139,7.251990176849669,0.0,dfn,0.17943757616405254,76.27773200635005,False,False
c2,3,0.0,296,0.15555555555555556,1.0,0.0,15.117555425559186,6.90149269427702,7.558777712779593,0.0,dfn,0.1821731246406375,76.98324186663727,False,False
c2,3,0.0,296,0.15,1.0,0.0,12.819480350859317,5.587978614477138,5.587978614477138,0.0,dfn,0.13615772215448424,65.11566925480244,False,False
c2,3,0.0,296,0.15555555555555556,1.0,0.0,14.788188772215557,6.572528343206915,6.572528343206915,0.0,dfn,0.21297353535334884,84.92680186738765,False,False
c2,3,0.0,296,0.14893617021276595,1.0,0.0,15.459021095314403,7.879612883915501,8.224937000194302,0.0,dfn,0.07588865081631435,49.57201339807463,False,True
c2,3,0.0,296,0.15555555555555556,1.0,0.0,14.799316337359953,7.235221320487088,7.892968713258641,0.0,dfn,0.1635511623709336,72.18055673360902,False,False
c2,3,0.0,296,0.14285714285714285,1.0,0.0,13.792582546143578,6.239501628017333,6.239501628017333,0.0,dfn,0.15381963501542184,69.67075346609778,False,False
c2,3,0.0,296,0.16279069767441862,1.0,0.0,14.15922209892357,6.2564004623150655,6.2564004623150655,0.0,dfn,0.17942867461987,76.27543625935587,False,False
c2,3,0.0,296,0.15555555555555556,1.0,0.0,14.867702229659743,6.607867657626553,6.607867657626553,0.0,dfn,0.2119912544745325,84.67346735275251,False,False
c2,3,0.0,296,0.15,1.0,0.0,13.199782335589287,5.939902051015179,5.939902051015179,0.0,dfn,0.191679247373716,79.43491230080917,False,False
c2,3,0.0,296,0.15555555555555556,1.0,0.0,14.886529906873177,6.947047289874149,7.277859065582442,0.0,dfn,0.20426754854606172,82.68148997156655,False,False
c2,3,0.0,296,0.14893617021276595,1.0,0.0,15.228681831785305,6.952224314510683,6.621166013819698,0.0,dfn,0.17365104575978735,74.78536062561787,False,False
c2,3,0.0,296,0.15384615384615385,1.0,0.0,13.20103258476878,5.940464663145951,5.940464663145951,0.0,dfn,0.19008424488567122,79.02355421590218,False,False
c2,3,0.0,297,0.15217391304347827,1.0,0.0,15.17775126437267,6.928973403300566,7.258924517743451,0.0,dfn,0.1824982109121565,77.06708303120217,False,False
c2,3,0.0,297,0.14285714285714285,1.0,0.0,15.544010126411878,7.611314649431121,7.280387925542811,0.0,dfn,0.09275835856188963,53.92278446155258,False,False
c2,3,0.0,297,0.1590909090909091,1.0,0.0,15.430968903971111,7.551325208326288,7.879643695644822,0.0,dfn,0.10670532043505321,57.51976664146652,False,False
c2,3,0.0,302,0.13043478260869565,1.0,0.0,14.887987742885112,7.879612883915501,7.2785717854105,0.0,dfn,0.0764208927042106,49.70928089787689,False,True
c2,3,0.0,308,0.12962962962962962,1.0,0.0,15.544010126411878,7.879612883915501,8.224937000194302,0.0,dfn,0.03806046340375324,39.81595919366439,False,True
c2,3,0.0,310,0.14583333333333334,1.0,0.0,15.544010126411878,7.560467302622496,7.231751332943257,0.0,dfn,0.10994867408731845,58.3562416670995,False,False
c2,2,-0.19874923765908206,316,0.1276595744680851,1.0,0.0,15.544010126411878,7.879612883915501,8.224937000194302,0.0,dfn,-0.08612727053396663,9.874446546569473,True,True
c2,3,0.19870723347972596,318,0.14,1.0,0.0,15.544010126411878,7.879612883915501,7.284066336654316,0.0,dfn,0.004057623250016573,31.04647869950787,False,True
c2,3,0.0,318,0.15555555555555556,1.0,0.0,14.864667115689723,6.936844653988537,6.936844653988537,0.0,dfn,0.2141517477845381,85.23066798229368,False,False
c2,3,0.0,320,0.13953488372093023,1.0,0.0,14.227777452413873,6.94844945350445,6.617570908099476,0.0,dfn,0.14388896102845178,67.10958941542387,False,False
c2,2,-0.19874923765908206,329,0.125,1.0,0.0,15.544010126411878,7.879612883915501,8.224937000194302,0.0,dfn,-0.08731197241556643,9.597614587345669,True,True
c2,3,0.19870723347972596,343,0.10294117647058823,1.0,0.0,15.544010126411878,7.879612883915501,8.224937000194302,0.0,dfn,-0.029286692611105503,23.156512519614303,True,True
c2,3,0.0,343,0.15789473684210525,1.0,0.0,12.512611395169342,5.597747203102074,5.597747203102074,0.0,dfn,0.13806367540502235,65.60722289496304,False,False
c2,3,0.0,343,0.15555555555555556,1.0,0.0,14.84399456511879,6.927197463722102,6.927197463722102,0.0,dfn,0.22212123222321345,87.28603271116523,False,False
c2,3,0.0,343,0.15555555555555556,1.0,0.0,14.87501516425157,6.611117850778475,7.272229635856323,0.0,dfn,0.21777345271113213,86.16472144858528,False,False
c2,3,0.0,343,0.14893617021276595,1.0,0.0,14.646592372640557,6.835076440565593,6.835076440565593,0.0,dfn,0.1989503228185318,81.31015430990487,False,False
c2,3,0.0,343,0.15,1.0,0.0,13.210135608647091,5.944561023891191,6.274814414107368,0.0,dfn,0.21174524642752868,84.61002080652722,False,False
c2,2,-0.19874923765908206,343,0.15555555555555556,1.0,0.0,14.793876912971566,6.903809226053398,7.232562046341655,0.0,dfn,0.01980623678181337,35.108114684992586,False,True
c2,3,0.19870723347972596,347,0.14285714285714285,1.0,0.0,15.544010126411878,7.879612883915501,8.211105553104996,0.0,dfn,-0.005247052830061105,28.773909337313523,True,True
c2,3,0.0,347,0.15,1.0,0.0,12.500740175405122,5.921403240981373,5.921403240981373,0.0,dfn,0.17459398660973052,75.02854917555467,False,False
c2,3,0.0,348,0.15217391304347827,1.0,0.0,15.205797243255072,6.941777002355576,7.272337811991556,0.0,dfn,0.1894545936596706,78.86116442376809,False,False
c2,3,0.0,348,0.15555555555555556,1.0,0.0,14.860244355253624,6.934780699118358,7.5952360037962965,0.0,dfn,0.201804626730617,82.04629171396448,False,False
c2,3,0.0,348,0.16279069767441862,1.0,0.0,13.184563117964593,6.262667481033183,6.921895636931412,0.0,dfn,0.2018451822134727,82.05675114953593,False,False
c2,3,0.0,349,0.13953488372093023,1.0,0.0,15.125290010995428,6.905023700671826,7.891455657910658,0.0,dfn,0.12172680314660245,61.393872423120285,False,False
c2,3,0.0,349,0.14893617021276595,1.0,0.0,14.858595697611067,6.934011325551832,7.594393356556768,0.0,dfn,0.18288287629930705,77.16628990904363,False,False
c2,3,0.0,349,0.15555555555555556,1.0,0.0,14.865113955963587,6.606717313761594,6.9370531794496735,0.0,dfn,0.22907225128129782,89.07873078487842,False,False
c2,3,0.0,349,0.15789473684210525,1.0,0.0,13.152936425939432,5.918821391672744,6.576468212969716,0.0,dfn,0.20452394402784796,82.74761548244001,False,False
c2,3,0.0,349,0.15555555555555556,1.0,0.0,14.788120735475683,6.5724981046558595,7.229747915121445,0.0,dfn,0.22242346437138383,87.36397969783175,False,False
c2,3,0.0,349,0.14583333333333334,1.0,0.0,15.076065304271049,7.210292102042676,8.193513752321222,0.0,dfn,0.1252614654820765,62.30547722625504,False,False
c2,3,0.0,349,0.15384615384615385,1.0,0.0,13.501333832992453,7.2446181542886325,8.224937000194302,0.0,dfn,0.1253488992830798,62.32802678414378,False,False
c2,3,0.0,349,0.14893617021276595,1.0,0.0,14.85506409134874,6.932363242629412,7.262475777992718,0.0,dfn,0.20206359447520778,82.11308062261261,False,False
c2,3,0.0,349,0.15555555555555556,1.0,0.0,15.133619994801931,7.5668099974009655,8.224793475435831,0.0,dfn,0.12199977055583466,61.46427190622168,False,False
c2,3,0.0,349,0.16279069767441862,1.0,0.0,14.427643890335478,6.230118952644865,6.230118952644865,0.0,dfn,0.1850036809773909,77.71325466764273,False,False
c2,3,0.0,349,0.14285714285714285,1.0,0.0,13.214600150976807,6.276935071713983,6.6073000754884035,0.0,dfn,0.17238751539815478,74.45949064505116,False,False
c2,3,0.0,349,0.1590909090909091,1.0,0.0,14.889209392907375,6.948297716690108,7.610040356374881,0.0,dfn,0.18774595711654352,78.42049962139248,False,False
c2,3,0.0,349,0.1590909090909091,1.0,0.0,14.810212069072195,7.2405481226575175,7.5696639464146775,0.0,dfn,0.1741324254463965,74.90951054229883,False,False
c2,3,0.0,349,0.15,1.0,0.0,13.245932256990956,6.291817822070704,7.285262741345026,0.0,dfn,0.18722718690380225,78.28670652525653,False,False
c2,3,0.0,349,0.15555555555555556,1.0,0.0,14.908486738901045,6.625994106178243,6.29469440086933,0.0,dfn,0.21072550847190158,84.34702594872738,False,False
c2,3,0.0,349,0.14893617021276595,1.0,0.0,15.544010126411878,7.611186193440614,7.280265054595369,0.0,dfn,0.12051050032962052,61.08018263190623,False,False
c2,3,0.0,349,0.15,1.0,0.0,13.2179450787773,5.948075285449785,6.939421166358082,0.0,dfn,0.20061906476219282,81.74053012141212,False,False
c2,3,0.0,350,0.15217391304347827,1.0,0.0,15.148925463664149,7.5744627318320745,7.5744627318320745,0.0,dfn,0.13640737536934022,65.18005590568468,False,False
c2,3,0.0,350,0.14893617021276595,1.0,0.0,14.91252313926507,6.627788061895587,6.296398658800808,0.0,dfn,0.19658657551975184,80.7005335918694,False,False
c2,3,0.0,351,0.15384615384615385,1.0,0.0,13.537554496911458,6.273500864422383,6.603685120444613,0.0,dfn,0.207367156120422,83.48089225796366,False,False
c2,3,0.0,351,0.15555555555555556,1.0,0.0,14.788543545359422,7.558588923183704,7.229954622175717,0.0,dfn,0.16461136225422113,72.45398689868819,False,False
c2,3,0.0,351,0.15555555555555556,1.0,0.0,14.81717092792039,6.914679766362848,6.914679766362848,0.0,dfn,0.22529218494122438,88.10383522068395,False,False
c2,3,0.0,351,0.15555555555555556,1.0,0.0,13.094725608209083,5.892626523694088,5.892626523694088,0.0,dfn,0.2019686021785695,82.08858169579653,False,False
c2,3,0.0,351,0.14285714285714285,1.0,0.0,14.858541729884259,6.603796324393004,6.933986140612654,0.0,dfn,0.17588528368292428,75.3615803119049,False,False
c2,3,0.0,351,0.1590909090909091,1.0,0.0,14.836917547952094,6.9238948557109765,7.253604134554357,0.0,dfn,0.20717342156014357,83.43092727151769,False,False
c2,3,0.0,351,0.15217391304347827,1.0,0.0,15.51290789458484,7.591423012243645,7.261361142146095,0.0,dfn,0.1258792993867477,62.46481927977604,False,False
c2,3,0.0,351,0.15,1.0,0.0,13.194509500706566,5.937529275317955,6.267392012835619,0.0,dfn,0.21191111983302874,84.65280027987285,False,False
c2,3,0.0,351,0.15555555555555556,1.0,0.0,14.84586038029156,6.928068177469394,7.2579761859203185,0.0,dfn,0.21968482240511655,86.65767201308913,False,False
c2,3,0.0,351,0.15217391304347827,1.0,0.0,14.853857843959233,6.931800327180976,7.261886057046736,0.0,dfn,0.20861029669148762,83.80150362278391,False,False
c2,3,0.0,351,0.15384615384615385,1.0,0.0,13.111654589193835,5.900244565137226,5.900244565137226,0.0,dfn,0.20042716531763144,81.69103841929808,False,False
c2,3,0.0,351,0.15217391304347827,1.0,0.0,14.795735014304187,7.2334704514376025,7.891058674295567,0.0,dfn,0.16269361782805825,71.95939226300554,False,False
c2,3,0.0,351,0.15217391304347827,1.0,0.0,14.880110946107214,7.274720906985749,7.605390039121465,0.0,dfn,0.1704818487457876,73.96801091980645,False,False
c2,3,0.0,351,0.15789473684210525,1.0,0.0,13.10478157441501,5.897151708486755,6.22477124784713,0.0,dfn,0.20573912526541804,83.06101601344137,False,False
c2,3,0.0,351,0.15555555555555556,1.0,0.0,15.48090101478953,6.9169983257570244,7.575760071067218,0.0,dfn,0.1701091135148673,73.87188088119021,False,False
c2,3,0.0,351,0.15555555555555556,1.0,0.0,14.094026165067923,6.22759295665792,6.555361007008337,0.0,dfn,0.2051339084946609,82.90492797368074,False,False
c2,3,0.0,351,0.14893617021276595,1.0,0.0,15.477541428768072,7.244806626231864,6.915497234130416,0.0,dfn,0.15982227038935415,71.21885925923837,False,False
c2,3,0.0,352,0.13953488372093023,1.0,0.0,13.478546591883745,6.574900776528656,7.232390854181522,0.0,dfn,0.15316469117599474,69.50184059885916,False,False
c2,3,0.0,352,0.1590909090909091,1.0,0.0,14.759634433374355,7.215821278538574,6.8878294022413655,0.0,dfn,0.1898744497401063,78.96944713459715,False,False
c2,3,0.0,352,0.1590909090909091,1.0,0.0,14.826681040859368,6.589636018159719,6.919117819067705,0.0,dfn,0.21853045658321024,86.35995604252436,False,False
c2,3,0.0,353,0.13953488372093023,1.0,0.0,13.459467142978607,6.237314041868134,6.237314041868134,0.0,dfn,0.16146543118853884,71.64263758222734,False,False
c2,3,0.0,353,0.16279069767441862,1.0,0.0,14.843906427972252,7.586885507630262,8.224937000194302,0.0,dfn,0.1086126100595326,58.01166493828397,False,False
c2,3,0.0,353,0.15555555555555556,1.0,0.0,14.824551433781199,7.247558478737475,7.576992955043724,0.0,dfn,0.18762601106422738,78.38956501236035,False,False
c2,3,0.0,353,0.15555555555555556,1.0,0.0,14.847153503730265,7.879612883915501,8.224937000194302,0.0,dfn,0.10206306522967001,56.32250881569543,False,False
c2,3,0.0,353,0.15,1.0,0.0,13.164541964445863,5.924043884000638,5.924043884000638,0.0,dfn,0.20622251945528552,83.18568547928203,False,False
c2,3,0.0,353,0.15555555555555556,1.0,0.0,14.833802081479107,6.592800925101826,6.592800925101826,0.0,dfn,0.22636517864949235,88.38056496891866,False,False
c2,2,-0.19874923765908206,353,0.14893617021276595,1.0,0.0,15.434825300765633,7.553212381225735,7.881612919539897,0.0,dfn,-0.04329703114677219,19.882685131934384,True,True
c2,3,0.19870723347972596,353,0.15,1.0,0.0,13.491226753958195,6.910140532515173,7.568249154659474,0.0,dfn,0.05841087946488699,45.06442008367244,False,True
c2,3,0.0,353,0.14893617021276595,1.0,0.0,14.47679862707306,6.580363012305937,6.580363012305937,0.0,dfn,0.20263068895263775,82.25933675697317,False,False
c2,3,0.0,353,0.16279069767441862,1.0,0.0,15.510798651022542,7.879612883915501,8.224937000194302,0.0,dfn,0.07516694470739338,49.38588225090925,False,True
