topology,scenario,rate,run,Node,role,InInterests_pre,OutInterests_pre,InData_pre,cache_hit_ratio_pre,satisfaction_ratio_pre,timeout_ratio_pre,nack_ratio_pre,interest_amp_pre,data_ratio_pre,InInterests_atk,OutInterests_atk,InData_atk,cache_hit_ratio_atk,satisfaction_ratio_atk,timeout_ratio_atk,nack_ratio_atk,interest_amp_atk,data_ratio_atk
tree,cp,100.0,5,10,benign_consumer,9.988333299999999,0.3300000182723777,0.33333338493904435,0.9656026936026937,0.034094332949800916,0.0013333333333333335,0.0,0.033654002929029044,1.0,10.0,3.1282992813546417e-119,3.1282992813546417e-119,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,3.1282992813546416e-120,0.9933110367892977
tree,cp,100.0,5,11,attacker,9.988333299999999,0.330000004384783,0.33333333771811635,0.9654915824915825,0.0344475769895522,0.0013333333333333335,0.0,0.03400725030241368,1.0,109.91638628762541,108.34380936454849,108.31034782608697,0.014167953298388079,0.9856681893630741,0.00015761811057638466,0.0,0.9856561158069141,0.9996921322373552
tree,ifa,10.0,1,0,router,0.3333333708796625,0.3333333708796625,0.3333333708796625,0.0,1.0,0.8033333333333333,0.0,1.0,1.0,9.978260903010034,9.978260903010034,2.5863749594770846e-202,0.0,0.00041626896755085673,0.9927311625010604,0.0,1.0,3.219116598547611e-203
tree,ifa,10.0,1,1,router,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,1.0,0.8,0.0,1.0,1.0,0.013377926421278847,0.013377926421278847,1.3625667592391222e-212,0.0,0.005364925009367448,0.9909713474930866,0.0,1.0,0.0033444816053511705
tree,ifa,10.0,1,2,router,0.6700000932667606,0.3400000375463292,0.3400000375463292,0.06825424092815398,0.022802605716334322,0.8,0.0,0.02249286968419144,1.0,9.991638762541806,9.991638829431313,2.5863749596133414e-202,0.0,0.0004036573292333082,0.9922674745252075,0.0,1.0000000066889683,3.1215876023005516e-203
tree,ifa,10.0,1,3,router,1.0000000353912584,0.3366666701587499,0.3366666701587499,0.16868383860050526,0.024195174919936637,0.6087984986062608,0.0,0.023697468418183158,1.0,9.991638762541806,9.991638762541806,5.092265844560576e-194,0.0,0.0004036573292333082,0.9922674745252075,0.0,1.0,6.146035995957319e-195
tree,ifa,10.0,1,4,router,0.6666667126708652,0.3333334231080107,0.3333334231080107,0.11686113886113887,0.08761239827095814,0.576667106153205,0.0,0.08677108417449789,1.0,3.6418198290593655e-96,1.8909405551839756e-174,1.8909405551839756e-174,0.0,1.0,1.0,0.0,3.7869018387886765e-79,0.7290969899665551
tree,ifa,10.0,1,5,router,0.6666666243578683,0.3333333114369584,0.3333333114369584,0.12204829429829431,0.07755778837480361,0.4284046933337204,0.0,0.076454151057957,1.0,1.9093608311374927e-109,8.805388926053107e-153,8.805388926053107e-153,0.0,1.0,1.0,0.0,3.8415796599692897e-44,0.8327759197324415
tree,ifa,10.0,1,6,attacker,9.988333299999999,0.3299999651950502,0.3333333318617169,0.9654545454545455,0.034273795021958875,0.0013333333333333335,0.0,0.034133879054547664,1.0,19.99498320735786,9.994983277591974,1.312102844101965e-134,0.49924793403054274,0.0008805078060396717,0.49675652037362217,0.0,0.4998679255849763,1.4606146240947654e-135
tree,ifa,10.0,1,7,benign_consumer,9.988333299999999,0.33000009209258313,0.33333339209258317,0.9654242424242424,0.03450213350413026,0.0013333333333333335,0.0,0.03399185383337538,1.0,10.0,3.663259602378636e-154,3.663259602378636e-154,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,3.6632596023786362e-155,0.8260869565217391
tree,ifa,10.0,1,8,benign_consumer,9.988333299999999,0.3300000210726942,0.3333333544060276,0.9654545454545455,0.034243824455873394,0.0013333333333333335,0.0,0.03410391182185552,1.0,10.0,4.100320664717012e-131,4.100320664717012e-131,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,4.1003206647170124e-132,0.9364548494983278
tree,ifa,10.0,1,9,benign_consumer,9.988333299999999,0.329999991598171,0.3333333582648377,0.9653939393939394,0.0348152254023264,0.0013333333333333335,0.0,0.03386461237722141,1.0,10.0,3.6418198290593655e-96,3.6418198290593655e-96,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,3.6418198290593657e-97,1.0
tree,ifa,10.0,1,10,benign_consumer,9.988333299999999,0.3299999856652093,0.333333352331876,0.9654545454545455,0.03419076661499551,0.0013333333333333335,0.0,0.0340508506475843,1.0,10.0,1.909360831137492e-109,1.909360831137492e-109,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,1.9093608311374923e-110,1.0
tree,ifa,10.0,1,11,benign_consumer,9.988333299999999,0.32999993869265887,0.3333332720259922,0.9653939393939394,0.03486757863896404,0.0013333333333333335,0.0,0.033916968947252386,1.0,10.0,8.008444942762137e-125,8.008444942762137e-125,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,8.008444942762137e-126,0.9665551839464883
tree,ifa,10.0,2,0,router,0.3333333486083269,0.3333333486083269,0.3333333486083269,0.0,1.0,0.8033333333333333,0.0,1.0,1.0,9.978260903010034,9.978260903010034,1.5862545973691594e-190,0.0,0.00041626896755085673,0.9927311625010604,0.0,1.0,1.9743225962610876e-191
tree,ifa,10.0,2,1,router,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,1.0,0.8,0.0,1.0,1.0,0.013377926421278847,0.013377926421278847,1.3625667592391222e-212,0.0,0.005364925009367448,0.9909713474930866,0.0,1.0,0.0033444816053511705
tree,ifa,10.0,2,2,router,0.6666665817067454,0.34000001527499357,0.34000001527499357,0.07371026467267068,0.025137435491279097,0.8,0.0,0.024846842308300938,1.0,9.991638762541806,9.991638829431313,1.5862545973691594e-190,0.0,0.0004036573292333082,0.9922674745252075,0.0,1.0000000066889683,1.914506778054317e-191
tree,ifa,10.0,2,3,router,0.9999999612056515,0.3333333144620005,0.3333333144620005,0.1544968992995309,0.024617688647868726,0.660000000000007,0.0,0.024234614858254754,1.0,9.991638762541806,9.991638762541806,4.1242194817316006e-189,0.0,0.0004036573292333082,0.9922674745252075,0.0,1.0,4.97766634491068e-190
tree,ifa,10.0,2,4,router,0.6666664818332589,0.3333332672447449,0.3333332672447449,0.11164702567963439,0.06753475253881161,0.6261196718646783,0.0,0.06587916756767506,1.0,8.59899652879976e-146,7.563754515053059e-176,7.563754515053059e-176,0.0,0.8662207357859532,0.8662207357859532,0.0,0.13377926421404682,0.7224080267558528
tree,ifa,10.0,2,5,router,0.6666667541030673,0.33333344913422774,0.33333344913422774,0.12140623265623267,0.09323503255851329,0.46466624644163357,0.0,0.09289339191707988,1.0,1.9551876303850336e-116,8.805388926053107e-153,8.805388926053107e-153,0.0,1.0,1.0,0.0,3.7515426094973082e-37,0.8327759197324415
tree,ifa,10.0,2,6,attacker,9.988333299999999,0.33000000581679534,0.3333333058167953,0.9654545454545455,0.0344946869457528,0.0013333333333333335,0.0,0.03404090445013916,1.0,19.99498320735786,9.994983277591974,1.6401297240931937e-132,0.49924793403054274,0.0008805078060396717,0.49675652037362217,0.0,0.4998679255849763,1.825769568019164e-133
tree,ifa,10.0,2,7,benign_consumer,9.988333299999999,0.329999872921295,0.33333320625462837,0.9653939393939394,0.03473541848767985,0.0013333333333333335,0.0,0.03385476511292123,1.0,10.0,9.391759906730816e-176,9.391759906730816e-176,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,9.391759906730815e-177,0.7224080267558528
tree,ifa,10.0,2,8,benign_consumer,9.988333299999999,0.3299999177627134,0.3333332177627134,0.9654242424242424,0.03454139908097438,0.0013333333333333335,0.0,0.034031119410219496,1.0,10.0,8.59899652879976e-146,8.59899652879976e-146,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,8.598996528799762e-147,0.8662207357859532
tree,ifa,10.0,2,9,benign_consumer,9.988333299999999,0.3299999307372122,0.33333326407054553,0.9654545454545455,0.03427513475693214,0.0013333333333333335,0.0,0.03406526580596123,1.0,10.0,3.0018775580976967e-170,3.0018775580976967e-170,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,3.001877558097696e-171,0.7491638795986622
tree,ifa,10.0,2,10,benign_consumer,9.988333299999999,0.3300000586054476,0.3333333919387809,0.9653939393939394,0.03478269145731742,0.0013333333333333335,0.0,0.033902038082558796,1.0,10.0,1.9551876303850336e-116,1.9551876303850336e-116,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,1.9551876303850335e-117,1.0
tree,ifa,10.0,2,11,benign_consumer,9.988333299999999,0.33000002883095303,0.33333336216428633,0.9654242424242424,0.03456429099648531,0.0013333333333333335,0.0,0.03398405167544072,1.0,10.0,6.56053093774745e-134,6.56053093774745e-134,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,6.560530937747449e-135,0.9230769230769231
tree,ifa,10.0,3,0,router,0.3333333637375,0.3333333637375,0.3333333637375,0.0,1.0,0.8033333333333333,0.0,1.0,1.0,9.978260903010034,9.978260903010034,1.825881608729473e-204,0.0,0.00041626896755085673,0.9927311625010604,0.0,1.0,2.2725729970733816e-205
tree,ifa,10.0,3,1,router,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0,0.9733333333333334,0.8,0.0,1.0,0.9733333333333334,0.013377926421278847,0.013377926421278847,2.661263009623616e-207,0.0,0.005364925009367448,0.9909713474930866,0.0,1.0,0.0033444816053511705
tree,ifa,10.0,3,2,router,0.66666665923766,0.33666669707083335,0.33666669707083335,0.07221741741199869,0.019886218708977346,0.6066781829776281,0.0,0.01940484669074879,1.0,9.991638762541806,9.991638829431313,1.8285428717390967e-204,0.0,0.0004036573292333082,0.9922674745252075,0.0,1.0000000066889683,2.206933236615603e-205
tree,ifa,10.0,3,3,router,0.99999988454307,0.3333333398213754,0.3333333398213754,0.14567678503376444,0.018811106172853746,0.6166709743295886,0.0,0.018447402829188816,1.0,9.991638762541806,9.991638762541806,5.207946948080263e-201,0.0,0.0004036573292333082,0.9922674745252075,0.0,1.0,6.285654962974367e-202
tree,ifa,10.0,3,4,router,0.6666665936093982,0.33333331941628447,0.33333331941628447,0.1395030291769422,0.07061814514336238,0.6040289278001503,0.0,0.06994726341347562,1.0,2.2048636648086874e-151,9.236074335271697e-167,9.236074335271697e-167,0.0,0.8394648829431438,0.8394648829431438,0.0,0.16053511705685652,0.7658862876254181
tree,ifa,10.0,3,5,router,0.6666665710334964,0.33333332874536575,0.33333332874536575,0.12274884978145849,0.06173888575305771,0.2572183669462852,0.0,0.06125374406774221,1.0,3.4731049409740004e-82,1.515171532989925e-176,1.515171532989925e-176,0.0,1.0,1.0,0.0,3.137898778738155e-95,0.7190635451505016
tree,ifa,10.0,3,6,attacker,9.988333299999999,0.33000003359633345,0.3333333335963335,0.9654545454545455,0.034517947395576565,0.0013333333333333335,0.0,0.03400766772482168,1.0,19.99498320735786,9.994983277591974,4.801212408489544e-166,0.49924793403054274,0.0008805078060396717,0.49675652037362217,0.0,0.4998679255849763,5.344642826175294e-167
tree,ifa,10.0,3,7,benign_consumer,9.988333299999999,0.3299999222013707,0.33333322220137074,0.9654242424242424,0.034512251182961945,0.0013333333333333335,0.0,0.03400197151220705,1.0,10.0,9.454724204418862e-174,9.454724204418862e-174,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,9.454724204418862e-175,0.7324414715719063
tree,ifa,10.0,3,8,benign_consumer,9.988333299999999,0.3299999482356815,0.3333332482356815,0.9654545454545455,0.03449719562680042,0.0013333333333333335,0.0,0.03398691595604553,1.0,10.0,2.201341514678591e-151,2.201341514678591e-151,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,2.2013415146785912e-152,0.8394648829431438
tree,ifa,10.0,3,9,benign_consumer,9.988333299999999,0.33000001204038326,0.3333333453737166,0.9654848484848484,0.03432635699093721,0.0013333333333333335,0.0,0.0341164880399663,1.0,10.0,3.5221501300962835e-154,3.5221501300962835e-154,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,3.522150130096284e-155,0.8260869565217391
tree,ifa,10.0,3,10,benign_consumer,9.988333299999999,0.330000009860751,0.333333309860751,0.9654545454545455,0.03454658494699622,0.0013333333333333335,0.0,0.03403630527624134,1.0,10.0,1.0750124624992137e-143,1.0750124624992137e-143,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,1.0750124624992136e-144,0.8762541806020067
tree,ifa,10.0,3,11,benign_consumer,9.988333299999999,0.3299999278394121,0.3333332611727454,0.9654545454545455,0.03429686092290445,0.0013333333333333335,0.0,0.034086991971933545,1.0,10.0,3.4731049409740004e-82,3.4731049409740004e-82,0.9982264112698896,0.0003344481605351171,0.0016722408026755853,0.0,3.473104940974001e-83,1.0
tree,ifa,10.0,4,0,router,0.33333331781753334,0.33333331781753334,0.33333331781753334,0.0,1.0,0.8033333333333333,0.0,1.0,1.0,9.978260903010034,9.978260903010034,1.6243061462822033e-197,0.0,0.00041626896755085673,0.9927311625010604,0.0,1.0,2.021683232156744e-198
tree,ifa,10.0,4,1,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013377926421278847,0.013377926421278847,0.0,0.0,0.0020204434040162773,0.9876268658877354,0.0,1.0,0.0
tree,ifa,10.0,4,2,router,0.6666667601744584,0.33333331781753334,0.33333331781753334,0.06552538300942556,0.024293808130713912,0.8,0.0,0.02399515216699633,1.0,9.991638762541806,9.991638829431313,1.6243061462822033e-197,0.0,0.0004036573292333082,0.9922674745252075,0.0,1.0000000066889683,1.9604325867059913e-198
tree,ifa,10.0,4,3,router,1.0000000557964432,0.3333333557915875,0.3333333557915875,0.1631803545038839,0.02265663598671175,0.6079889987347289,0.0,0.022277190061396068,1.0,9.991638762541806,9.991638762541806,1.5490590259247076e-183,0.0,0.0004036573292333082,0.9922674745252075,0.0,1.0,1.8696142535330554e-184
tree,ifa,10.0,4,4,router,0.666666547201053,0.3333334043828709,0.3333334043828709,0.13589237614237612,0.05019436019284087,0.49151426428712447,0.0,0.050052542670806964,1.0,2.9833854849838197e-105,3.978532596073998e-189,3.978532596073998e-189,0.0,1.0,1.0,0.0,8.789066075143154e-85,0.6588628762541806
tree,ifa,10.0,4,5,router,0.6666666236737315,0.33333327841781135,0.33333327841781135,0.11266678691678692,0.05291452985071447,0.6400000000682886,0.0,0.052279585369490254,1.0,5.503362286882207e-150,6.051003344770861e-178,6.051003344770861e-178,0.0,0.8461538461538461,0.8461538461538461,0.0,0.15384615384615385,0.7123745819397993
